Company ID,DSRI,GMI,AQI,SGI,DEPI,SGAI,ACCR,LEVI,Status
267,1.173834375,0.924386744,1.044631812,1.023700222,0.888792364,0.824884692,-0.021201309,1.034392171,No
268,1.131973155,1.025394571,1.188680427,1.037419545,1.058964936,1.126558078,-0.02307988,1.238712335,No
269,0.589834319,1.06038373,0.91400678,1.378694931,0.926636596,1.078198875,0.022618979,1.06841196,No
270,1.114534961,1.043682495,-1.102176689,0.994931432,1.19150618,1.090263034,-0.072550847,1.146554798,No
271,1.761978478,0.733554141,1.090067582,0.855911243,0.811066878,0.848167716,-0.094911738,1.121663376,No
272,0.982399407,0.437721898,1.272203489,1.079164682,1.083421888,1.063879577,-0.006794956,0.909210657,No
273,0.950521843,0.868590554,-0.139773496,1.169355623,0.907741243,0.776961178,0.053615743,0.958873792,No
274,1.270093286,1.318260244,0.970412491,0.932162646,1.062368016,1.089627225,-0.172354922,1.199444676,No
275,1.041567025,1.350360248,0.534306755,1.199597136,0.963033714,1,-0.025764836,0.999474068,No
276,1.014627522,0.958313024,1.151276157,1.09177824,1.053069605,0.978626863,-0.0877409,1.00135878,No
277,0.547874964,1.096884874,1.61222481,0.847662855,0.888986628,1.060126832,0.066102224,1.025964354,No
278,0.92684961,1.010609122,-0.018628277,1.10114912,0.983650161,0.97180666,-0.052233859,1.198627562,No
279,1.027758311,0.966022968,0.825991174,1.1290778,0.879133488,1.028112247,0.042943455,1.003424307,No
280,1.515570601,2.008318758,1.207414982,0.471829456,1.064628212,1.532088038,-0.040346101,1.094762067,No
281,0.830564359,0.974700535,1.127740314,1.12750652,1.035749027,0.883502114,0.007960687,1.086229889,No
282,1.075149482,1.03714577,0.828893302,1.073070881,0.965693744,0.839294567,0.022419826,0.742698542,No
283,0.9456956,1,0.936806201,1.089214283,1,0.335303528,-0.038148958,1.046154797,No
284,0.988093791,1.057895571,1.000621307,1.124224078,1.088980577,0.876299896,-0.090567582,0.910884802,No
285,0.883948368,1.148017475,0.960089617,1.246242445,1.008067909,0.087088293,-0.033822213,1.028177068,No
286,0.961822123,0.948122914,0.930033561,0.974067354,1.048473447,1.229726775,-0.142580239,0.962685104,No
287,1.066059064,1.09504586,4.184099982,1.092699867,0.966698127,0.894255531,0.028353001,0.932472272,No
288,0.998632823,0.869776097,0.855640457,0.984690798,0.816665054,1.296534991,0.043118429,1.018254913,No
289,0.918740558,1.246016056,0.830087883,1.254663695,0.647657554,0.66931465,-0.067766541,1.141595673,No
290,1.279124497,1.023766109,0.925986097,1.171656365,0.929820445,1.112748803,-0.020305711,1.032871365,No
291,1.280160482,0.961701659,1.106019092,1.022019311,1.25197057,1.252205915,-0.114118772,0.834130647,No
292,0.941364342,1,0.781527596,1.153018851,0.956150637,1.5801388,-0.123278683,0.880885108,No
293,1.112530949,0.973428135,1.273899722,1.047465021,1.083652115,1.050543489,-0.019803952,1.582595161,No
294,0.254593846,0.958346509,0.910101493,3.334013705,0.953292724,0.694027362,0.028805948,1.145899006,No
295,0.938613624,0.999623801,1.694314244,1.038849525,0.996525936,0.97118267,-0.08845405,0.955925282,No
296,1.26151743,2.137426668,0.843374607,0.958680034,1.060179751,1.131221401,-0.003735214,1.031183033,No
297,0.986852125,1.035977074,0.9327798,1.174381994,1.126941778,1.078020066,-0.052967238,0.667818614,No
298,0.63423545,1,1.50441153,1.081586201,1.00034319,1.140578819,-0.099466671,0.795368855,No
299,1.174625304,1.151867172,-0.111632504,1.188476178,1.203289934,0.937719361,-0.055520758,1.113636835,No
300,1.049064463,1.071791473,0.992403257,1.328434984,1.116544547,0.849201149,-0.052830602,1.084942283,No
301,0.781763844,0.98471787,3.337009141,0.993762295,0.822882791,1.008123803,-0.130854254,1.08266243,No
302,1.106893359,0.994189388,1.162753207,0.946741933,1.048237375,1.194405109,-0.103872092,1.066678607,No
303,0.947888276,1,1.106548782,1.263285769,1.086308153,1.333995389,-0.019669438,0.908954448,No
304,1.09494201,0.956034153,1.089793449,1.42335193,0.852457436,1.319493653,0.023877401,1.062339078,No
305,1.313330811,1,1.070582453,0.893828108,1.28993022,1.047307052,0.003777414,1.441888344,No
306,0.961662416,1,0.96039452,1.028600215,1.033563665,1.047609964,-0.138041731,1.716017053,No
307,0.579104116,-0.172732645,1.006993595,1.261297692,1.078216738,0.812390514,-0.205519439,1.093365901,No
308,0.987192756,0.996654199,1.297961731,0.913750214,0.931455693,1.208578706,-0.028655821,0.765266096,No
309,0.97572574,0.979439388,0.908170918,1.110367718,1.046930595,1.014407242,-0.021538198,0.911085225,No
310,1.3026575,0.835817298,0.933272594,0.768464108,1.131658088,1.387282526,0.08649548,0.776933581,No
311,1.063102131,1.050093732,2.185777762,1.10763325,0.895108002,0.931275796,-0.044493114,1.127614611,No
312,1.330322801,1.192520711,1.195761474,1.20148286,1.033604848,0.84374109,-0.028873435,1.339234598,No
313,0.984225181,1,2.357869017,1.060874066,0.974714104,0.982647976,-0.002760709,1.143529956,No
314,0.92768486,0.987919477,0.570605705,1.175658386,1.003713161,0.919582889,0.026476601,1.003619014,No
315,1.14839687,1.096734389,1.188846185,1.080556543,0.962043204,0.960992898,-0.127016363,0.533501222,No
316,1.338291659,0.965403628,1.714546062,0.907388647,1.119454702,1,0.06510341,1.352688367,No
317,4.366689068,0.85734369,1.178984175,1.531187505,0.688892643,1.048539098,-0.0646816,1.044648831,No
318,0.634244197,1,1.077478469,1.345039177,0.984779506,1.425394414,0.046811761,0.999474726,No
319,0.911773985,0.980303135,0.850036522,1.233183916,1.003579125,0.978653407,-0.018527086,0.813901829,No
320,1.276133421,0.619977885,0.633554997,0.901832045,1.302658974,0.823580782,-0.02758059,1.010126648,No
321,0.701978651,1.015775982,1.324543034,1.406403509,0.773440806,1.027761257,-0.022219094,0.922810793,No
322,0.831573983,0.974348032,0.83762035,1.004743544,0.956644592,1.068642809,-0.121234816,0.654184872,No
323,0.845278878,0.896221879,-0.103380531,1.12143743,0.947679532,0.845193231,-0.055868761,0.933525698,No
324,1.020455282,0.901727247,1.028285597,0.941808008,0.976300815,1.188318961,-0.033537729,0.96394005,No
325,1.444656899,0.925364592,0.577119643,0.998375975,1.205161367,1.483490306,0.130606405,0.775285733,No
326,1.233405948,-0.847027259,4.735593307,1.096292681,0.920439081,0.77185508,0.032877827,0.962506176,No
327,0.937589179,1.023593846,-0.56104558,1.100212407,1.03918134,0.849666223,-0.05387817,0.907893929,No
328,1.268426049,0.964521716,-3.271084516,1.13250815,1.227206102,1.152401612,0.038709372,1.011947502,No
329,1.587257058,1.005870849,1.104678583,0.731052302,0.957237197,1.390213068,0.019789565,0.677187805,No
330,1.178807956,1.567598439,1.809983921,1.171792681,0.98627613,0.942218141,0.051912652,0.946365868,No
331,0.849625396,0.957959657,1.738096307,1.086156201,1.119729936,0.728243721,-0.098721479,0.98003563,No
332,0.059480878,-7.036632512,1.420830625,11.25861202,1,1,-0.066855147,2.268309211,No
333,1.31473685,0.969081688,1.143159938,1.015301375,0.945114529,1.008946452,-0.063980274,0.952621507,No
334,1.046033012,1.040337076,0.952259711,1.229679962,0.803311806,0.91868242,-0.025822396,1.017422079,No
335,1.248368075,1.007045629,1.220660939,0.577594434,0.935580525,0.65179054,-0.096520066,1.044875925,No
336,1.041781107,1.345911107,0.609524851,1.305925192,0.897850009,1,-0.057025999,0.967575702,No
337,1.052650761,1.089859927,1.427345352,0.966672001,1.029554417,1.099048778,-0.056623544,1.004025749,No
338,0.997089118,1.039685951,1.164788401,0.94988452,0.937082555,1.0637564,-0.114373418,0.869985574,No
339,0.896508838,0.949849099,-0.189382357,1.042544398,1.444723856,0.936001319,-0.028008066,0.812001322,No
340,4.121406058,0.347818413,0.744470836,0.433361905,1.00156295,1,-0.028841191,1.051694013,No
341,1.301514447,1.030990319,1.0233204,1.215107341,1.177925781,0.975004979,0.028646319,1.208549885,No
342,1.240602688,1.016509637,1.090432806,1.006212441,1.001647064,1.053933599,0.025202661,0.846883814,No
343,0.912651944,1.00269979,1.842415582,1.224375768,0.987025489,1.016137675,-0.119027396,1.016135605,No
344,1.037615223,1.162410749,0.979373235,1.075185624,1.017404698,1.046974483,-0.059523569,0.920322569,No
345,0.940521375,0.874825592,0.272450423,0.801407444,1.287400351,1.642985251,-0.076778424,1.105576836,No
346,0.943916698,1.025985222,0.899763192,0.984287744,0.988421099,0.985375702,-0.088006763,1.232653836,No
347,1.056636539,0.958619067,-4.997203432,1.020417794,0.99186883,0.864168854,-0.080242238,0.944051206,No
348,0.87433515,1.008488731,-0.093158284,0.973194016,1.006381395,1.072330031,-0.058061023,1.660684541,No
349,0.465508428,0.999971388,1.01293986,1.613636364,0.67475378,0.832435422,-0.006511139,1.091941945,No
350,1.140637869,1.263142892,1.042637443,1.074269184,1.085709374,0.828750388,-0.066013981,1.137011592,No
351,1.191261165,0.968744428,0.977760246,0.941869828,0.960211317,0.955992782,-0.073698271,0.794384688,No
352,1.011719992,1.131471765,-1.353509672,1.234814198,0.870071724,1.247151193,-0.077120097,1.152137329,No
353,0.896912616,1.113765647,1.105287,1.261461738,1.021396554,0.862222514,-0.166907355,1.070523752,No
354,0.867783344,1.053147962,1.445647255,1.152518696,1.005764696,1.106623764,-0.005891428,0.690845941,No
355,0.327235652,1.049500036,1.216405389,1.003160996,0.993140702,0.90429639,0.026343437,0.895330808,No
356,0.980680055,0.994669782,0.893846099,1.100498429,0.915083984,1.301409592,-0.015111481,0.76283512,No
357,3.089561722,0.639527759,0.996192286,0.773063295,0.945470844,4.373723436,0.002976038,0.987186168,No
358,1.208936701,0.937865352,0.996345137,1.081038805,1.184229708,1.047168089,-0.105789782,1.034742157,No
359,2.678231198,0.97182194,0.585019905,0.939189189,0.968584195,0.934970173,0.003664262,1.289895824,No
360,0.898983313,0.951890177,1.329210346,1.157257611,1.061136537,0.91217634,0.024904975,1.199744473,No
361,0.973255111,0.776718606,-3.631803394,1.111437925,1.136712402,0.981888327,-0.05914518,0.819666704,No
362,1.420224865,0.960445575,0.357494361,1.047062837,1.24967651,1.084154184,-0.070435638,1.203732786,No
363,1.28286869,0.596204497,1.112867192,1.108668137,0.915387408,1.126586105,0.005355416,1.007860387,No
364,0.997846124,0.828749766,0.35124669,0.882816514,1.064691307,1.298084878,-0.250557699,0.945993604,No
365,1.460240595,2.285862565,2.008086242,0.836084691,0.772062004,1.065111486,0.045949348,1.05500421,No
366,0.950553495,0.996692444,0.762810205,1.131703985,1.032298256,0.972758551,-0.045945649,1.07721098,No
367,0.557020151,1.010952217,1.052341262,0.860182458,0.999616842,1.10541298,-0.023696992,1.021937263,No
368,0.841521805,1.000261343,0.488912516,1.12798534,1.003047313,0.90369116,-0.149019848,1.108777327,No
369,1.465931411,1.018115942,1.482565576,1.070419878,0.908149706,1.052031982,0.015745152,1.020390618,No
370,1.168182077,1.129967969,-0.273369278,1.236982042,1.030798986,1.270431139,0.053653507,1.192374943,No
371,1.154334616,1.011109687,1.170120648,0.986775178,1.056413056,1.02065635,-0.110873,1.038567663,No
372,1.000941844,1,0.598230148,1.913091784,0.836736778,0.85637257,-0.119477459,2.068996097,No
373,1.000569208,1.11066155,5.90490123,1.015354966,1.077663409,1.352423025,-0.107860541,1.006355549,No
374,1.824098645,1.286618587,-2.007911221,0.566427686,1.887464811,1.080223595,0.028063373,1.023811756,No
375,1.104809895,1.198568374,0.469986906,1.145602266,1.103612908,1.168009172,-0.038281267,1.011797486,No
376,1.06285755,0.907903267,1.039799096,1.23018513,0.958775535,1.006514996,0.038958378,0.961386274,No
377,0.992554695,0.960762517,1.115867639,1.125261549,1.058982743,1.572006148,-0.014528013,0.949855387,No
378,0.959737855,1.123203856,0.692532788,1.309173221,1.264946245,0.787486002,-0.074291719,1.044598204,No
379,0.905297834,0.966420932,0.941703936,1.061212049,1.232182661,1.104307689,-0.010847813,1.162718041,No
380,1.049921688,0.993689503,0.583120568,1.065250539,1.071455701,1.056546569,-0.039321242,0.849189329,No
381,1.200221366,0.63923915,2.914345834,1.08299326,0.897257452,1.390142268,0.014430242,1.001277002,No
382,1.34032611,0.998724305,0.914531239,1.375452108,0.742492566,1.22894678,0.018618613,1.257302253,No
383,1,-3.868846295,1.396489273,0.624007467,1,0.801272463,0.136693394,0.884235395,No
384,1.002329747,0.909536047,-0.097773554,1.135280423,0.951256066,0.853009568,0.04033818,1.021420776,No
385,0.854130616,1.026696688,0.735584968,0.915889138,1.04472253,1.487098981,-0.034334973,1.227834312,No
386,0.697115201,1.12725348,1.243792044,0.976892581,1.24623759,1.130549122,0.022849952,1.334711088,No
387,1.204863799,1.004422708,2.227024059,1.03105415,1.284980835,1.076224277,-0.06794837,1.136821174,No
388,0.900216335,1.262607464,0.989629093,1.392598041,0.818092905,1.971657589,0.036849958,1.09827928,No
389,1.355504128,1.074000991,1.025200339,0.957942694,1.075506518,0.917756549,-0.070794042,0.885521313,No
390,1.128141981,0.870099601,0.920189033,1.080167617,0.858313349,0.986307184,-0.030458336,1.236306539,No
391,0.98810089,1.052105359,-0.53718485,1.074657234,1.066131358,0.996757032,0.05080794,0.929098749,No
392,0.870055591,1.058465668,-0.582680499,0.968380813,1.091290435,0.608826118,-0.113882708,0.826166415,No
393,0.968573705,1.062669164,1.308765809,0.996387346,1.127194471,0.924576794,-0.164022529,1.057304053,No
394,0.510313253,0.933826805,1.13250416,1.023721851,1.077257055,0.436681603,-0.154508197,1.132021663,No
395,1.034409955,1.056022522,0.402765578,1.096671632,1.061949206,0.947987808,-0.087303868,0.988526295,No
396,0.982392207,0.860833325,1.115917725,1.197100841,0.994682439,1.098229905,-0.163745681,0.968797384,No
397,2.345305668,1,0.974848712,0.398275158,3.705240686,1.130511722,0.027509977,0.928335027,No
398,1.029313864,1.007464057,1.098309961,0.953137706,0.939121112,1.086002427,-0.070788143,1.046205765,No
399,0.976386577,0.960948385,1.801597701,1.238526144,0.840802591,1.354468176,0.049248388,1.135443823,No
400,1.03790536,1.054594295,-1.797121805,1.143989566,1.087995352,0.930509883,-0.013534414,0.992119335,No
401,1.580129446,1.013952164,0.545301493,0.650415753,0.934594019,0.989907111,0.275835302,1.83303595,No
402,1.667148542,0.996589991,1.155872567,0.766797743,0.996104937,1.178272252,0.037710411,0.647556579,No
403,1.189718571,1.070034549,-0.583865478,1.029020686,0.66220395,1.097589517,-0.073900638,0.991299745,No
404,1.016345406,0.908170391,1.584896595,0.981766047,1.127378794,0.635410497,-0.088737201,1.068995636,No
405,0.967716141,1.143211727,-1.514291135,1.226327668,1.117954434,0.804076062,-0.039589797,1.140564095,No
406,1.02131509,0.970494659,0.770683793,1.196218601,0.96776987,0.909694992,-0.067098211,0.893300436,No
407,1.092773522,0.932557046,-0.108067501,0.957433465,1.136659713,1.058599835,0.030569682,0.620683957,No
408,0.633686974,1.014715499,0.941677301,1.285869745,0.80863123,1.629004983,-0.082950785,0.959235659,No
409,1.463789622,0.917674475,1.22307952,0.92032791,1.03517244,0.987894226,-0.079631642,0.900963487,No
410,1.134392522,1.209065931,1.660997192,1.235956109,1.084340456,1.07412841,-0.032657761,1.207059337,No
411,0.693639227,0.968130546,0.351540197,1.326581971,1.174145347,1.035635205,-0.037781533,1.014842751,No
412,1.037076105,0.986551837,1.055848137,1.245600175,0.857705707,1.016037368,-0.001387902,0.971349375,No
413,1.173629099,1.166881505,0.508066081,1.288777269,0.984959381,0.881578211,-0.097245907,1.057193382,No
414,1.169434719,1.041232508,1.318736475,1.180608314,0.975447079,0.965407101,0.117532329,1.028756391,No
415,1.477096568,0.91108429,2.311106925,0.71148982,1.020441381,1.306268391,0.007572719,1.960789371,No
416,1.169836775,1.006833604,0.842495827,1.350227219,0.792240943,0.937836686,0.032410446,1.360063493,No
417,0.432499042,0.854854511,1.062473542,1.222257665,1.045523507,1.212499457,-0.021709197,0.165646115,No
418,0.943784534,0.635794387,1.159258593,1.332095304,0.964678317,1.629802781,-0.201894296,0.923248496,No
419,0.992179494,1.012826704,1.285683173,0.850282767,1.085776249,1.02006882,-0.054518275,0.9965939,No
420,0.957256411,0.924780015,1.342400224,1.174550532,1.02927414,1.264376956,-0.039414551,0.97388812,No
421,1.679047616,1.054358138,0.715364486,1.161399154,0.858106482,0.901208724,0.013910948,1.037394147,No
422,1.070364926,1.020055737,1.199356919,1.050241107,1.003529357,1.042592006,-0.023857552,0.918162761,No
423,1.145235911,0.959060492,1.051617636,1.041762564,0.882012138,1.018838588,-0.071149356,1.04508267,No
424,0.937402672,0.973292346,1.131130701,1.08357706,1.050010616,0.959512405,-0.095278924,0.976331846,No
425,0.897492337,1,0.782441019,1.092452614,1.057991398,0.836216253,-0.037007236,0.873826706,No
426,0.262841384,0.591141953,1.137840318,1.197773425,1.666787806,1.104858012,-0.150823893,1.063438218,No
427,1.560459676,0.905881075,1.309287828,1.205404395,0.943659558,0.988729391,-0.08885689,1.024008646,No
428,1.26437229,1,0.637125803,1.164450911,0.869944257,0.898913845,0.057034866,0.869339945,No
429,0.966252255,1.030100471,0.96242426,0.987227223,0.988442035,1.097048634,-0.07081318,0.836219538,No
430,0.995534146,1.061489154,0.946385055,1.114157345,0.830670802,0.959408588,-0.071209489,0.936005644,No
431,1.03169156,1.014946034,1.009836135,1.04667666,1.202910364,0.962452134,-0.042292247,1.042872009,No
432,1.073460588,1.130119928,1.318145852,1.131215651,0.809551593,1.040495224,-0.026432492,1.233052896,No
433,0.970634865,0.900298095,0.245474629,1.176744734,0.7889018,1.065930594,-0.064945359,0.9589111,No
434,1.096977858,1.016523649,1.10636915,1.174177498,1.107168917,0.827460283,-0.036219731,0.96292246,No
435,0.344801379,0.32805994,1.717262538,0.782081911,0.883573095,0.827970797,-0.129641626,0.946114564,No
436,0.96417951,0.992116203,0.977955534,1.330451941,0.963985244,0.930225434,-0.081093032,1.001332019,No
437,0.957814475,0.994578882,1.565137263,0.932066841,0.939194707,1.109639793,-0.055348081,0.880987237,No
438,0.539599192,1.092690669,1.199126064,1.262277107,0.792217069,1.989227007,0.002295866,0.970130643,No
439,1.922674516,0.969230269,0.824060348,0.880398918,0.880685018,1.065051376,0.001263858,1.018637069,No
440,0.927057256,1,0.882415294,1.187980938,1.067304544,1.193267526,0.003738278,1.199124639,No
441,0.970702983,0.805016788,1.044153141,1.185188893,1.062640151,1.188916735,0.066107703,1.124809652,No
442,0.769237436,0.99407553,1.580152275,1.278420518,1.097040189,0.073567802,0.044212269,1.003291055,No
443,0.978457192,0.951786137,5.692576528,1.27936969,1.054999416,1.043315893,0.089055685,0.812007235,No
444,1.324060093,0.980955327,1.03442251,1.085477347,0.989652295,1.309832266,-0.061073899,1.007221755,No
445,0.865942134,0.938344258,1.154641107,0.818722472,1.258800391,0.919868738,-0.121177724,1.02492047,No
446,1.037972716,1.057891563,1.091406782,1.302539054,1.093423304,0.858470353,-0.005889199,0.97431018,No
447,1.091726263,-0.795622787,1.086829359,1.185265252,0.777984033,1.068334839,-0.053478108,1.061632398,No
448,1.438120247,1.323808158,1.129738043,0.88758158,1.100137338,1.01315225,-0.04512579,1.198841703,No
449,1.302316695,0.901654086,1.11216844,1.149388891,0.897070269,0.540649068,-0.083753063,0.899408643,No
450,1.046440893,1.019219457,2.581804836,1.062977326,1.013478998,0.82624452,0.089858519,2.385649101,No
451,1.086063004,1.015154495,0.520893805,1.058386412,1.066506202,1.02134582,0.060189387,1.017812711,No
452,1.095621231,0.934434341,1.060401948,1.089928772,1.693509803,0.431983557,0.039489924,0.964463428,No
453,0.989283386,1.06804171,1.108518814,0.883825831,1.16091474,2.519275753,-0.074247189,1.012664541,No
454,0.838645811,1.054152632,0.846026252,0.899565813,0.9127646,0.964718039,-0.205668896,1.017437787,No
455,0.835909243,1.102508812,1.209420266,1.011399933,1.427745277,0.81882191,-0.169222136,1.017691061,No
456,1.109960115,0.986839182,0.389783214,1.063658999,1.12880598,0.988850586,0.130903559,1.018501777,No
457,2.073835725,1,1.035608891,0.865072096,3.429183264,0.946987658,-0.035779938,1.119681876,No
458,0.646437382,0.912073682,0.592150148,1.746618909,1.207871337,0.902511749,0.033204543,1.087836043,No
459,0.981004754,0.975138591,1.224947362,0.980853645,0.990735125,1.118674389,0.014390322,1.275967337,No
460,1.055648782,0.998512588,0.665774697,1.021821268,0.976441185,1.04552907,0.007326351,0.815297661,No
461,0.990728773,0.904590509,4.490960854,1.322192513,0.970692788,0.980292978,0.035397727,0.856475783,No
462,0.974598357,0.926714307,1.400948938,0.990902642,1.079572159,1.052124747,0.01940634,0.828954425,No
463,1.216261367,0.946353074,1.067720996,1.126619857,1.184741333,1.066567855,-0.070711284,0.973018685,No
464,1.28081492,0.988204587,1.220895383,0.901377191,1.015922397,0,-0.098557222,1.040416092,No
465,1.01671388,0.9244833,2.884453935,1.302855389,0.748638496,0.883992373,-0.047754804,0.997079894,No
466,1.514964559,0.99730043,-0.30754099,1.021016396,1.016974623,1.140478222,-0.035634355,1.276760543,No
467,0.998842033,0.977868335,0.618087361,1.027229459,1.022255439,1.00505823,-0.060325488,0.987595575,No
468,1.358566129,0.964224557,0.87500611,1.112178871,0.933889117,1.093258777,0.001488395,1.231213889,No
469,1.329296409,0.998434563,0.16882687,0.710140862,0.889278173,1.399903955,-0.185112851,1.104036078,No
470,0.371375007,1.550693703,1.044002196,1.978782372,0.923027017,1.235969311,-0.102103278,1.106200871,No
471,0.548950616,1.068672356,1.164058753,1.204543673,0.957151459,0.951501012,-0.132979609,0.844346701,No
472,0.962752772,1.13426769,0.401021581,1.49783671,0.994400184,1.092155702,0.95988764,0.812971338,No
473,1.0713143,0.939981816,0.897471847,1.06099002,1.038289385,1.096300706,-0.064808172,0.906966415,No
474,1.013693213,0.928876904,1.274932644,1.236840883,1.046285695,0.967649676,-0.075610644,0.573402694,No
475,1.001963624,1.104931207,1.069126625,1.211999043,0.990083933,0.923906874,-0.035435337,0.596833325,No
476,0.742009226,0.924413124,1.274702409,1.0303664,1.022692539,1.166577073,-0.065856735,1.053373399,No
477,0.958475408,1.022890784,0.581342637,1.038382562,0.833471546,0.962976465,0.043310789,0.872881275,No
478,1.105701626,0.99975182,-0.106633605,0.895576202,1.027256701,0.99183984,-0.04178,0.738833404,No
479,1.087381058,0.934804592,1.03835885,1.179057296,1.147184818,1.034966272,-0.039683193,1.03304119,No
480,0.811873393,1.057601854,0.906921271,1.276836158,1.057879602,0.958582864,0.014893724,1.077582678,No
481,1.066422665,0.835753102,1.484164773,1.158379682,0.82845898,1.208451718,-0.101622251,1.075857222,No
482,1.405079065,0.989595461,4.954278532,1.822834646,0.667905807,0.582272976,-0.029992407,1.393326945,No
483,2.298717351,0.828204671,1.417666701,0.356613309,0.992831866,2.797194679,0.027078797,0.693414279,No
484,0.836352582,0.755202176,0.369856958,1.074013979,1,1.271826799,-0.003681038,0.964070247,No
485,0.373108387,1.005124482,1.600252801,1.055118271,0.997482774,1.12125829,-0.066213173,0.733853048,No
486,0.851398163,0.910552054,1.405706794,0.8819076,0.965792082,1.119866806,-0.250363353,0.948369764,No
487,0.833849357,0.885387571,1.511806415,1.067884872,0.888695114,0.748625149,0.038924767,0.895275565,No
488,1.224360393,0.921637244,0.887481446,1.461040353,1.044299239,0.946066763,-0.015018131,1.366817642,No
489,0.904356118,0.98383008,-2.351630616,0.994638017,0.887835365,1.058905857,-0.016781788,0.985979929,No
490,1.101168501,0.964457979,3.43142163,1.261637,1.003409541,1.048586701,-0.068821953,1.145603786,No
491,1.076434785,0.937263157,1.002519922,1.058437562,0.998509172,0.84162572,-0.061294872,1.560573242,No
492,1.379848915,1.970342674,1.938114452,0.686216053,1.272227931,0.465303527,-0.136314088,1.018683314,No
493,4.706671932,-0.683370106,-2.13148487,0.264122617,1.252907938,1.468829192,-0.376564738,2.043912977,No
494,1.062997611,1.181199337,0.941650752,1.381742453,1.002891936,0.96800101,-0.032750015,1.093261159,No
495,0.658007904,0.550896631,0.509089142,1.41019076,0.809169746,1.176174174,0.025136751,0.799934612,No
496,0.970819962,0.941024542,-1.43460308,1.134573668,0.959816812,1.057508286,-0.032112033,0.778110733,No
497,0.79054926,1.116028651,0.935425583,1.156433673,1.075058744,0.945950404,0.025424561,0.99104882,No
498,0.870372351,0.963891226,0.323526048,1.505642169,0.882879567,1.456835654,-0.002437556,1.031952437,No
499,1.332823973,0.891563862,0.790753398,1.01016831,0.972192121,1.338845223,0.024378423,0.960507244,No
500,1.110995413,1.48570316,0.750406205,1.367324516,1.075798178,1.031398468,0.106143719,1.118756392,No
501,0.835773567,0.997812874,1.077119792,0.839355026,1.042669857,1.082660395,-0.26348286,0.869839776,No
502,0.866370182,0.994664721,0.970679407,1.497913833,0.796842363,0.652552497,-0.057974267,0.862251282,No
503,1.162237461,0.904012727,1.419842461,0.97196781,1.086239509,1.117416342,-0.149887622,0.98644043,No
504,0.641072916,0.973557578,0.96197801,1.039923306,0.996371971,1.025716666,-3.143504669,1.162534864,No
505,0.644473606,1.114917985,1.110608065,0.880004706,1.011082022,0.991854736,-0.214938956,0.73505533,No
506,1.071169668,1.001978905,0.990378504,0.953123621,0.879614798,1.099528189,0.026598039,1.167568241,No
507,1.589926835,-1.011335327,1.068966473,0.532734091,0.996965699,1.058320437,-0.016582374,1.017753826,No
508,1.141091964,0.970997351,2.638112309,0.911914221,1.037347602,0.996180368,-0.059712534,0.952707695,No
509,1.255913459,0.759565147,0.859247811,0.870310575,0.860741701,0.710038564,-0.073535371,1.073628551,No
510,1.00315717,1.021782597,0.437981131,1.374000142,1.150003294,1.017800174,0.108946424,0.984243196,No
511,1.082458448,0.92196179,-0.395035138,1.196397825,0.861326593,1.44647368,-0.026416035,1.034848818,No
512,0.666783715,1.477203822,0.123985666,1.631319275,0.999442676,0.65078939,-0.006202414,0.944946946,No
513,0.936222949,0.986150066,0.847878282,1.018153593,1.01903667,0.906201128,0.01367171,0.683803604,No
514,1.175315554,0.656360584,-2.99838721,1.177729904,1.066338197,0.882567828,0.039791954,0.987184657,No
515,1.115793382,0.985559863,0.683966824,1.179492209,0.924950871,1.015168277,0.05884601,1.139552393,No
516,1.430274414,0.858492384,1.275279299,0.689619268,2.696525195,1.189215352,-0.006337761,0.931101302,No
517,0.952854299,0.976821694,1.430601635,1.157711425,0.973873898,0.927551708,-0.060443174,1.128867094,No
518,1.054262705,0.920057946,-0.294813486,1.052661163,0.658053273,1.131499793,-0.024395984,0.919724174,No
519,2.131017391,1,0.942160195,1.047801546,1.166625177,0.66067811,0.085826042,0.902347001,No
520,1.071505545,1.046123407,1.043834933,1.23259006,1.033047209,1.057811987,-0.016181974,1.057434201,No
521,0.857673475,1.105590349,-0.289708359,1.176388408,1.109406352,0.90331369,-0.028236432,1.078678782,No
522,0.978258625,0.989641051,0.849860612,1.127114926,0.886420968,0.53332946,-0.101991837,1.198394809,No
523,1.102637299,0.987862127,2.037170581,1.216639359,0.988553551,0.925454972,0.03558798,1.128962927,No
524,1.220277762,1.003104485,1.01231888,1.301059784,1.071990318,1.125487221,0.041171586,1.15260792,No
525,1.001597294,1.103901548,1.319360302,1.173501257,1.134479441,1.054558541,-0.076373693,1.056024677,No
526,1.450030079,1.141675485,1.0316039,0.833763934,0.982581191,0.176881002,-0.120321618,1.035124676,No
527,0.773551385,1.250542919,1.045982446,1.418905825,1.072905984,0.961486514,0.002868407,1.095151544,No
528,0.872232724,-0.213293639,0.951421816,1.139272426,1.105067373,0.477097076,-0.01001724,1.026267552,No
529,0.990956324,1.130684449,0.855808607,1.130889088,0.915597318,1.200240292,0.012867602,1.256769384,No
530,0.985957818,1.157130528,11.11160307,1.149655784,0.951745359,1.292239022,0.015212037,1.190836287,No
531,1.102566658,1,1.367040028,1.10165632,0.919355354,0.9342864,0.035685048,0.818653474,No
532,1.154454507,1.295206738,0.857529857,1.117537974,1.2057444,1.019920855,-0.006342726,1.19547365,No
